ticker,sticker,current
AVNW,17.771328619293115,54.515
STML,-255285.95680999744,nan
SUI,197.13777366798078,140.065
CPSI,31.694066853707856,31.61
ARCW,0.9651077945218919,0.0
ATVI,23.477358024098624,92.22
DMD,1.0958116795853574,nan
LDOS_old,-5.559587473461436,nan
SLCA,7.329147842891848,14.239999999999998
AMG,-0.12923209963326227,75.05000000000001
INVA,187580.46993433387,11.69
NICK,0.39299091064009634,10.524999999999999
CHTR,28091.452508171064,529.9449999999999
ENVA,30.645880501598565,34.97
ETM,-17.313497428759963,4.965
UPWK,-0.8998411619740017,44.265
FCN,37.50348509404124,121.16999999999999
PH,23.239388339806162,300.57000000000005
SNH,0.4884931117081154,nan
LNN,-0.19952152579553417,158.22500000000002
YELP,-0.9490929483527124,39.415
CHGG,-6.8368139740210205,88.11
AZO,420.178878250772,1213.325
HBI,20.606169373965095,19.174999999999997
SSI,3.899782402834498,nan
AVT,-2.017880002509283,38.17
COVS,nan,nan
CCF,82.52664928530137,114.495
PLAB,0.8102705098258457,11.785
JEC,25.325520230242834,nan
RLJE,-8.464014957696296,nan
SINO,-49.06793762642252,4.86
TCMD,65.64374293069888,43.705
PI,-27.589485488108387,54.5
POST,0.10146037507985306,89.2
VNE,7.659242845352463,27.1
AZPN,-3.83334150036114e-18,164.5
FSLR,-0.6250026653054784,73.65
FRED,0.44834649319198405,nan
GSIG,35.1014907368365,50.22
NXST,33507.29809663387,150.2
WRI,4.789354463742797,26.525
ALNY,-232.09384413883373,138.34
GCO,4.6053979338476045,43.785
REI,29.980521976572987,2.5549999999999997
PSA,-2.92272938208582,228.945
CVS,90.06709867320154,70.57
SCSS,2664.1629761921154,nan
NKE,-3.8333804832535954,133.20499999999998
JLL,1025.1155467790288,177.02499999999998
WWW,-2.4987810929703116,32.510000000000005
CYIG,14.83074189777308,nan
XBIT,2752028270723.758,18.765
FARM,7.475799220830339,7.535
CSGP,475.0413919776168,829.55
APPF,829.4286548015735,143.18
ESS,25.33831574176953,264.47
SMIT,0.3882761641139187,6.095000000000001
BCR,10.267736649421101,nan
VSM,1534729065.2911046,nan
BWA,43.905287246760935,49.010000000000005
ENDP_old,0.7420495616025042,nan
HAE,-1.4070754331987594,122.25999999999999
MKC,81.41354028552881,84.63
T,32.514600959171524,29.59
SNAP,-3.9664686580701107,57.85
LMNR,-6.3140294679867415,15.555
BXC,-158.08533275327449,36.175
ABM,25.411491425937406,46.260000000000005
AOBC,5.971192790567025,nan
HEMA,0.13456081423574484,nan
BCLR,5.1297078565721224e-05,nan
PGRE,0.19485196329528298,8.625
AAN,1.6578605282165235,23.744999999999997
SIRI,-0.07652593851570538,5.9
ACIW,13.312740936361529,50.510000000000005
MO,1.0399345329183824,45.2
SRDX,4.134224414917696,52.505
ARVN,-10956.853522281268,85.005
FELE,15.7084019614976,77.46000000000001
NSC,24.811190168747213,260.53
SHLD,3.4850093401315405,30.805
TLRY,-2748.164922528623,21.990000000000002
TPX,143.21259234672218,36.120000000000005
SEIC,26.829794382695972,56.975
WAIR,0.43018030431660154,nan
CLOUD,-13933433.25314265,nan
PVAC,173.07601173105593,18.585
UTL,21.945038750391053,43.695
ATO,186.86540206160748,90.31
GUID,2.8227934488020655e-22,nan
SRRA,-25.140069898285763,15.5
APPS,-0.1670064025900466,74.9
LAYN,0.09665618422223494,nan
BBRG,-400.27654689325203,nan
ICPW,0.03908775315624915,nan
PKE,10.870841626865245,13.61
DORM,25.119540844359175,102.33
LVIS,14271.162677315508,nan
WSH,230.49163173673625,nan
CLF,-1.4043605747465562,14.155000000000001
ALGT,1714.6233044582084,243.38
ELLI,94.60843985860329,nan
KIM,-1.3190955713692245,19.205
AUDH,nan,nan
ULTA,78.94250241059163,333.83500000000004
FRX,3.744663489006392,11.79
HII,17.48309641831061,185.505
COTV,63.04874983466771,nan
OMI,1.6502317672540545,32.015
BXP,1.3157435512027187,107.555
RATE,0.6150581933442523,nan
EGAN,-0.13097887374304165,9.965
SPOK,0.9203498617150528,11.024999999999999
TBIO,-187.33464113752638,22.035
DTE,53.3055763578494,121.61500000000001
BLDR,3627.34578605774,43.69
IEX,78.5660597705221,197.705
CASA,0.018145667413775383,7.625
DSW,-2.222891426767894,nan
MC,47.469475570414446,53.045
CETX,-49.52159899246462,1.48
TRT,1.7593402125378985,5.325
AMSC,42.01118130384834,21.795
LCUT,1.418560127672802,14.665
PRGB,-240.05581746423124,nan
HAL,2.2385951346938318,23.845
THO,66.13502759188466,126.525
ITI,0.4020289437612692,6.0
SYRG,582.4045965265253,nan
RWLK,-1607244.4884274711,2.72
ALOT,0.2462465807699291,11.469999999999999
TTGT,5.227212212313003,76.0
EVI,244.59222730709766,39.315
WAB,59226.89345909756,73.89500000000001
AMT,3.787077087545411,204.375
MRC,-0.696482312738401,9.295
PLD,22.349308497537518,96.24000000000001
MEET,0.7292514050448123,nan
MATR,0.07448735921327114,nan
LANC,71.64964317664939,180.435
LGL,228.40882491465186,11.184999999999999
CFX,-43.7085495040997,49.870000000000005
BAH,275.1155591635374,76.835
MEI,42.7211902856381,42.54
QNST,180.1709760769496,22.5
TTPH,0.8483956056414839,nan
BFAM,79.94523113142942,114.93
ETN,2.634485097238681,137.41
RCL,92.15659373217457,87.05000000000001
TAYD,6.230486960400782,10.96
WYND,-9.442573511215638,0.0
HCHC,-4079.3588273833716,3.635
CLCT,24.63310404183419,0.0
DGTC,7.313112002793236,nan
HAYN,-1.1874957750988857,26.095
REXR,273.8773858957469,48.765
SUPN,2930.805773242249,26.54
XPER,1.8301965223888053,22.455
FC,0.09046954753791224,28.82
IO,2641887175.712906,2.73
NNN,5.810607863713701,42.55
RRGB,0.39608941308856743,36.540000000000006
HES,2.2959871169797395,75.04499999999999
TGLO,-0.0015262711915424707,0.0
EPM,17.259661409495894,4.3100000000000005
HALO,0.4197440091052036,45.35
KONA,nan,nan
TVTY,9.96778613164801,19.209999999999997
GLYC,-95.03908169855649,3.07
CPB,-1.2039458341363853,46.675
PII,162.05677661132822,132.0
HSTM,5.060101887471616,23.314999999999998
PSEG,13.040912904787488,nan
HCSG,8.335277110781146,29.235
STLD,24.404260358391937,45.875
EVFM,0.005157849085605344,2.3099999999999996
PVH,60.72547260186403,102.82
DGX,34.38667125101304,114.985
IRM,-1.4232367897091385,35.760000000000005
IPG,12.265229967269072,27.285
NAII,17.866688922433728,15.155
OA,109.29908143633227,nan
TUP,11.460852843638015,31.155
HELE,2.3291584106373855,217.0
PBYI,0.09774007795581191,10.305
CCFI,nan,nan
SMTC,1.0071025149928206,133.325
PTE,0.13631609622183644,1.27
FLEX,0.33920265227684276,16.814999999999998
VMI,10.656190694566497,193.445
TU,110.81884289216772,20.799999999999997
RHI,10.391743879398282,77.05
VEEV,679.9444515061165,255.445
AGIO,-54.73029843555356,52.885000000000005
PG,-2.573171019118554,126.05000000000001
FORM,15.451591625631208,42.97
SANM,10.749105010900513,37.58
TGT,1.2223526143899508,172.765
FNKO,3.248351482859447,13.195
ZHNE,-93.75209135886317,nan
DXPE,26.463750179538195,32.459999999999994
HLI,20.47070718208923,64.21
IMGN,71178842481.13985,8.885000000000002
MAC,-1.186939833588087,13.399999999999999
CLGX,-0.932157584235017,78.89500000000001
ZM,588733009.5287434,337.005
FSLY,-3480650.6514999713,65.28
SCTY,-1.4617725225137537,nan
CPS,21.34622170297655,31.345
WM,25.25494743697516,118.96000000000001
ACIA,16.171664658977182,0.0
BRSS,1088.2294177600709,nan
GRPN,-0.783980905549014,62.675
AAC,nan,nan
DLX,8.049632800310608,39.849999999999994
ES,17.988847741181072,80.815
ASCMA,13259574641.705023,nan
ALEX,-0.21701087401193656,17.865
LW,-2.340970591895535e-16,84.345
MKSI,52.51749506406637,149.07
F,0.005210550276804791,12.27
OKTA,-6099.572029229704,216.175
CNK,3.3165641957797236,23.86
CTS,8.500992401388327,33.655
REV,-144.35973648126728,11.8
DE,104.46626152811662,350.635
CHKE,18.185323545187334,nan
OGE,nan,31.03
AMZN,13470.824252576624,3001.39
DRE,14.213094271390593,38.745
ARMK_old,nan,nan
CIK0,39.4249956621391,nan
OLLI,109.0546150856088,84.69
LGIH,2117.761217398209,129.535
BGCP,-0.27432961282520796,4.275
AIR,-0.11699716527140697,41.56
RGLD,1.9784347414473509,105.995
HYH,0.15446068906544333,nan
WWD,59.874121711337274,125.18
QLGC,0.5417546024059423,nan
LYB,-11.577355573230687,107.755
HOT,-3.6434934959324563,nan
LEG,10.282365156492661,47.345
SIX,6190.829750118791,48.445
ZEUS,0.6771088461076087,21.085
CK00015503,nan,nan
GDI,103.09717013061312,nan
SMED,0.032264485197726726,13.9
GTHX,-446.9519160594752,20.36
SVU,313.18090454433406,nan
CHSP,-0.4539145171564435,nan
WLT,0.011790060040039711,nan
WSTL,0.8247501720887819,0.0
OOMA,1.4603811100985273,15.7
ZAYO,3.643597622567051,nan
RPM,-3.041447867006305,83.44999999999999
LAD,577.1534570506475,373.64
LXRX,-35.2623568123414,6.945
CNSL,-0.6477083762142354,6.055
OMP,nan,19.270000000000003
RMBL,-13667.36244292137,30.72
PLNT,7840.797012115553,83.455
CREE,5.117158177072049,107.44
GOV,nan,nan
MELI,-5126100.058004304,1464.005
EFOI,0.22913713309334555,4.234999999999999
MANH,-1.8883127415687448,130.995
CXW,-1.0882640463322517,7.83
CDI,2.789795972126635,nan
ALSN,-2.0433281469817244,39.06
LCI,8.179615417386394,6.165
PCG,6.458414090700194,10.67
MTRN,20.39181019623314,72.72
EAT,801.7064929053461,72.16
BONT,3.6362745078786873,nan
AVYA,1.1473225987010534,31.4
AGCO,-0.6922161912791186,133.72
CRM,1011.3353362909962,211.32999999999998
PINS,-973289.1115633205,68.35
BLUD,nan,nan
PDLI,0.9968481275770084,nan
KMX,6.281047535029219,123.16499999999999
WMB,1.0491249092368804,24.15
ACLZ,-39954.53192962164,nan
GLUU,0.2101158903778847,12.5
FOE,0.19416197621374073,15.55
QLYS,48.01104371322932,96.945
DHR,30.971957278440424,218.415
LQDT,0.9278156480347657,15.945
CDNA,-120.69967230202786,72.91
LEATPK,6.16817917276592,nan
ITCI,3.6930308490195163,34.015
AA,9.111637566172988,29.335
CCL,6.905743003720947,26.39
HSIC,13.180352712065732,62.644999999999996
RLOC,1.3090654076270032,nan
RYAM,-33.416544308215016,8.74
UBX,1.338885926932557,6.24
LEGH,51.286893389991064,17.615000000000002
SNHY,158.45617537963355,nan
EXPR,-0.1243454216903035,2.4699999999999998
STX,126.32190738533438,72.725
ALB,81.81982680935938,141.51999999999998
SWX,69.06800590096815,69.095
ACPW,4.328736417187676e-06,nan
VRTX,2781.665604887142,211.975
DLPH,-0.32469971689856325,nan
PTC,-7.480904251109246,127.15
BRKA,755356.1675346253,nan
AGN,8.747578385032153,nan
KLXI,1.1733193627316378,nan
INOD,0.10661738711851221,5.95
PACB,0.5097535320121824,29.84
CK00007861,0.1950271393747501,nan
UHS,56.36811899303465,131.67000000000002
SOTK,0.037272705052258534,0.0
TSCO,12.231002942529937,155.5
CHH,-0.0824711504169396,104.46000000000001
FICO,-9.622072623605705,441.135
UIS,0.4370785537245359,24.34
INFN,1.7657823703417634,8.315000000000001
ON,11.971634398420361,38.82
GRC,2.115171597070429,33.900000000000006
MSCC,68.98819601713522,nan
TREE,128.00259817021555,247.57999999999998
NOV,15.516876074448122,17.564999999999998
RUSHA,28.462858929717143,43.015
RFIL,5.252881958624184,6.075
LRDC,-0.01593223277572918,0.0
BRC,28.596011518368165,53.925
WLK,68.81302907364649,89.325
DUK,31.219735328808053,88.675
SGMS,2.2000691567737305,44.945
KURA,-1546.755951319857,29.744999999999997
LSYN,5.01687454702875,nan
BYND,-493413332.5586734,138.725
CCXI,-123906.81389222617,63.4
CAGU,0.6962650840981147,0.0
TCX,145.29641745760375,80.75999999999999
FRPT,-0.23661854069529578,147.065
STJ,-2.759739044393291,nan
PTN,251967.49740777526,0.713
PURE,-17.50475430426318,0.0
CSC,1.3613763305092497,nan
CWRL,-0.0018642726023963406,nan
MN,0.1146994783216907,7.51
TEN,-193.90520986230328,10.91
DRI,27.190080390364802,140.565
EA,82.1954958250219,131.06
TEL,11.615995481060365,120.75
CLFD,3.0880364794129256,33.655
AAON,23.896467475416866,75.0
LGND,13810.726665790005,143.0
TWTR,183.73155460289234,67.055
GTLT,-27.451624125520574,nan
MNST,80.9994927303946,86.605
GERN,0.5952576367645845,1.8050000000000002
IHRT,-5.898028031943168,15.7
EPAY,3.350849484691621,44.5
DXC,-6.522624287570442,27.375
SCSC,8.032316490302646,29.675
ELY,13.72039364798278,27.2
CFMS,0.05561737592568976,0.9404999999999999
SYNA,0.9278271399666874,132.03500000000003
DHX,2.316822405570351,3.36
ESCA,1.6160645071726079,20.975
PCTI,-0.1594049964870293,7.35
DYN,-0.834788373287331,15.625
CARS,-inf,13.01
FTEK,0.37025756227476425,3.115
EXA,0.10713989610566496,nan
AMTD,82.8598369139066,nan
AGR,3.035488967789854,46.81
SYRS,-0.07998310087534699,7.93
MDU,5.143691609485811,30.744999999999997
AAPL,-4.378233596645041,121.435
MUSA,2.639620867438037,139.24
QDEL,247.75377793576473,152.45
BIG,61.609466785877856,63.525
DOCU,1.996221400368331,205.485
CPXX,0.09137534661066038,nan
DS,0.16580163045207427,2.3499999999999996
KORS,91.64335953073304,nan
CBB,-27.36462196724213,14.445
MPWR,152.86155156876146,333.885
EVOP,-9.536684551202297,25.0
CLC,5.208834376502562,nan
BBBY,1.552945079695849,28.244999999999997
PRPL,-140092.81046844422,30.7
MWW,nan,nan
IPHI,1.4600929506506095,155.0
BGS,1.990604030670815,nan
TSN,98.23933823607095,72.315
LPSN,2.2301331546930476,58.95
LLL,5.0482273803600926,nan
CVX,-0.6775359826953127,108.985
RMCF,37.11972280752091,4.945
PD,-3816975.4585507815,38.56
WEN,-0.9073094155956576,19.68
HABT,0.6399716970702105,nan
V,11.787981120877388,215.64
COTY,-2682.315374513215,7.855
PYPL,27.348341713871385,240.5
BJRI,-2.2213161164339854,55.25
TECD,135.5363060546835,nan
FL,-1.1078966353822322,50.095
BID,-2.0486209073736323,nan
PCP,83.26665666915035,nan
WBA,-6.078245972827641,47.269999999999996
DEI,37.0160185653179,33.9
CENT,40.884503749114685,47.254999999999995
HON,11.603408905432858,206.67000000000002
A,6.829072803885255,115.94999999999999
WSCI,0.009286458841432291,nan
TXRH,7.808075547449434,93.5
URI,985.7391514562042,301.25
SESN,0.6055609854248609,2.375
ADP,16.018371028740624,176.685
ANF,-1.0584895345161263,28.625
GPRO,0.17508360738637022,8.005
NHTC,-0.3509119094724697,6.59
SNOW_delis,6.650735150901959,nan
NSSI,-0.10927132648195226,nan
AEHR,0.14083090099055676,2.4050000000000002
CBS,607349.6376248682,nan
LEA,105.34054176520779,118.50999999999999
NFLX,2593.437475199297,516.85
CRSP,59887.18255953357,115.325
WFT_old,0.5333723473671759,nan
KOPN,0.14925208885110505,8.345
EOG,59.402771168608446,74.9
IVAC,0.21344105964740978,6.6
GEO,-0.06063784096218603,7.715
MAMS,45.842581963421374,nan
SANW,-12.176534186331057,3.385
FCS,0.20099275660494648,nan
IMO,4.304241022704763,23.064999999999998
KMB,-0.045551566477562117,130.725
MHP,236.49077216000524,nan
SHEN,19.39960743145762,53.945
CUBE,2.86763367428448,36.45
XOG,nan,33.0
ITRI,2.912959840439028,103.21000000000001
ILMN,541.7201675808789,400.49
NTAP,-1.2217136189029432,61.735
BRCD,0.8989277272350267,nan
AVXL,-50.384944701001444,11.84
KOOL,0.0006356502504136249,nan
LBUY,2.3103709363965783,0.0
FTI_old,18.85218216548776,nan
SYNT,-2.8048936638861756e-10,nan
HNI,9.937923324731294,36.045
BKNG,-195.20088828828307,2307.925
MLM,101.09140845993625,328.99
INCY,6407.518842233462,80.28999999999999
NCLH,76.11747034430653,29.23
BV_old,-0.584987285874564,nan
ZNGA,0.6596728138191253,10.335
ALGN,101.20412457266545,544.0350000000001
INFO,2.6214557138225643,88.425
CYNX,-19.508270484227484,nan
OCN,18.10838972993988,28.15
RWC,0.3419885106257597,nan
PCTY,410.12913684647043,186.055
KDP,1440.6730637882688,31.46
VRSN,50.96102298540909,192.32999999999998
ATU,2.1003743890434405,nan
SNI,390.6570880154508,nan
CCK,2613.3741967328865,96.745
SIMU,24.993899458549286,nan
ATK,63.87235580026338,nan
ATKR,2442.288208041503,68.72
BTAI,0.7723783679654549,44.375
CORT,6253.015498987581,24.975
NGVT,11595.495538367362,72.455
ELMD,8.67724048580159,11.935
SBH,-0.20636975618382827,18.195
YHOO,-13.812711805513143,nan
IRBT,125.05770260271966,116.315
JCI,0.08618640773699833,58.305
HPJ,39.42962257732142,nan
JKHY,56.7309442633727,152.89
SFS,2.285227987187664,nan
GT,-0.006210713215445644,18.369999999999997
CAG,473.4327377401827,35.28
KSU,4.252341584645236,211.99
VAC,168.84364033632073,178.925
AWI,100.8276010860585,72.265
TTD,5353.0623504406485,657.52
JYNT,3010267.429537291,42.8
MIST,-1574.0839769042082,6.925
QUOT,0.7043421163730256,14.184999999999999
VRA,4.083465499917015,10.125
AL,208.47494238164785,47.89
GILD,34.80736736195163,64.65
LE,0.15268935204660347,30.134999999999998
IDSY,-0.5394990187757993,nan
MTSI,6.414267826660922,61.13
NTRI,115.6363467029975,nan
DDE,-7.161066917120098e-05,nan
CASI,-57.74030448278678,2.2
WRK,166.60660095625317,52.815
LNG,222.1064674080232,72.68
HCCI,2.64632117653844,22.5
ANDV,4895.025691166704,nan
HDS,5.552387492524988,nan
MIDD,232.84576235014484,164.8
CIK,224.63105372998197,3.325
SYUT,49.32542245909664,nan
BPL,nan,nan
NRG,-0.00015525148452496794,39.955
CTAS,69.72926547137473,336.995
EXEL,42354.407271227734,22.28
EHTH,21021.416695382126,53.195
BLD,28.132697486091125,182.41
FUEL,1.0178973911176143,nan
GLBL,0.5264463739307773,nan
INGR,34.09394039244054,93.145
BYD,3.388216302007926,62.5
SAIC,671.956527990683,87.88499999999999
TMDX,7763670714504.297,31.265
MTRX,5.821219909030779,14.49
BLUE,-8.618759953011564,28.700000000000003
MCHP,820.1962983418,145.44
RST,-5244.2784350170705,nan
OXY,-47.90849332250432,31.31
RDC,-0.8782511489457221,nan
SKY,-262557.9939990655,44.894999999999996
SNAK,0.603442434556363,nan
EVC,-1.176355499037894,3.445
LEE,-0.27727319662508837,2.7800000000000002
ONVO,1.9108976736935595,10.71
WMGI,-12.255131169372893,nan
GPC,13.51866620316647,112.695
SCG,0.2122849013582595,nan
NX,2.4442125313590894,24.825
ZAGG,15.955248109017186,0.0
LPX,0.004139961481212155,50.135000000000005
ODFL,198.59262647326526,219.0
IRDM,-1.147068606903011,38.92
AVEO,-1.9995166748344374e-06,8.005
XYL,18.88415869045666,100.28
DDD,1.0149446065529564,24.85
MITK,-3.3759616090903304,14.52
UAL,787.9928532172561,50.8
MDSO,109.19649750965314,nan
BX,14.359352830125356,65.61500000000001
IDT,0.0904962399317315,18.855
MXIM,-4.325312896654167,88.19
TCNT,-2.289463127850668,nan
SNA,149.32467238590644,217.39
VAL,51.19487976346514,nan
SPLK,-370.01249390127913,136.845
JWN,-5.721710597294345,34.89
NFX,2.1362862238292064,nan
TWIN,28.240104606481044,8.56
CARG,355.9172190090051,25.365000000000002
CDR,-0.11919398762618966,15.875
TTC,115.91629676272504,98.39
APH,49.27470158950196,61.69
CBLK,-1124362.5595621734,nan
EVRG,-4.192394507945154,55.025000000000006
QEP,0.6787692949166879,4.4
NSSC,10.747143548319004,33.53
WHG,-0.14672553121138288,16.145
W,-35235145.55798431,295.33000000000004
XOM,6.914585869049063,60.885000000000005
APU,nan,nan
MCFT,522.2579869846502,27.325
MPX,1.1857670784668264,17.84
ALJJ,0.40870164625760436,1.335
CMRO,-0.00016719032715891856,nan
SD,nan,4.025
CAH,-0.5109531652976459,53.655
CTL,8.384791555644455,nan
FDC,106.79253996777122,nan
BLCM,3.2663574219535503e-09,3.6950000000000003
BKD,1.2306926724717857,5.775
FLO,1.2164060125367604,22.674999999999997
SLGN,47.47642314563463,41.675
CHJI,0.014826872236721005,0.0
IRG,14264764851.842543,nan
SQ,1100.3652099748563,218.095
HD,-14318.165185561555,253.755
TZOO,-0.3776748940810764,13.46
SYY,-5.399725032407076,81.255
ABD,0.7013086186155111,nan
VRTU,-0.249573878815285,51.325
AAXN,4.822325843632382,0.0
MAT,0.3124298979298056,20.88
ADT,0.4089667550909745,7.225
ALTMS,nan,nan
CSOD,-3336.0218986313043,48.465
HDP,38680675365.14561,nan
ICHR,11.816345938235228,43.25
XNCR,120.10019933811293,39.21
MRNA,1.2692220998951909,132.225
BLFS,-188.76780531521302,35.45
AC,4.079109354699127,37.495000000000005
SONS,-6.323082836888918,nan
JCG,-51.03796714678089,nan
FRGI,3.8666518900711893,15.6
ASYS,-1.380155979832805,9.055
VTVT,0.02713531003672381,2.3099999999999996
BLL,1.3965463422500937,81.41
ROL,8.773747124154326,32.965
FISV,4383137088.665036,120.87
WIRE,32.350086246654634,60.53
WTS,18.057719988702303,117.53999999999999
CRI,11.777232576125375,85.78
DISH,1258.695501632198,32.435
HAR,57.53632973030917,nan
CMD,22.424047918408515,74.93
STAL,-31.387094918403253,nan
SHPGF,5452.6022606504375,nan
OLN,-0.23700296359096767,30.415
LTRX,-4.343797591839159,4.415
IFF,762.5671765063115,132.22
GSIT,0.002273290845611392,7.05
NWL,0.11616048869124297,24.65
